kayit_ay,tarif_sayisi,takipci,takip,sehir,profil_id
63.0,404.0,1613.0,34.0,i̇stanbul,100573
110.0,10.0,13.0,13.0,i̇stanbul,175091
109.0,2.0,14.0,33.0,mani̇sa,175092
101.0,397.0,1527.0,17.0,ankara,100576
63.0,14.0,25.0,37.0,i̇zmi̇r,100577
110.0,46.0,48.0,6.0,,175093
143.0,12.0,135.0,9.0,,175094
92.0,69.0,118.0,22.0,erzurum,100580
76.0,25.0,26.0,2.0,gazi̇antep,100581
111.0,12.0,21.0,3.0,eski̇şehi̇r,175095
71.0,8.0,16.0,16.0,,100583
62.0,46.0,107.0,13.0,çorum,100584
116.0,10.0,22.0,61.0,bursa,175096
68.0,165.0,110.0,9.0,,100586
122.0,41.0,268.0,4.0,,175097
62.0,51.0,157.0,0.0,kahramanmaraş,100588
116.0,53.0,33.0,7.0,,175098
98.0,161.0,818.0,2.0,i̇stanbul,100590
121.0,35.0,39.0,3.0,bursa,175099
62.0,121.0,1508.0,10.0,samsun,100592
66.0,1.0,10.0,14.0,yurtdişi,100593
94.0,14.0,23.0,66.0,teki̇rdağ,175100
110.0,133.0,735.0,7.0,mersi̇n,175101
74.0,66.0,60.0,7.0,trabzon,100596
63.0,73.0,94.0,0.0,,100597
63.0,30.0,161.0,0.0,yozgat,175102
142.0,20.0,47.0,11.0,ankara,100599
66.0,74.0,717.0,711.0,ankara,175103
75.0,164.0,773.0,9.0,,100601
82.0,60.0,132.0,27.0,kahramanmaraş,175104
117.0,75.0,308.0,176.0,isparta,100603
75.0,32.0,57.0,6.0,,100604
73.0,62.0,85.0,49.0,i̇stanbul,100605
64.0,12.0,44.0,80.0,konya,100606
135.0,50.0,742.0,18.0,,100607
75.0,304.0,113.0,1.0,ankara,100608
136.0,50.0,177.0,60.0,ordu,100609
72.0,3.0,2.0,4.0,,175105
70.0,8.0,36.0,46.0,,100611
75.0,348.0,1727.0,67.0,ankara,100612
122.0,1.0,2.0,1.0,i̇zmi̇r,175106
88.0,2.0,9.0,15.0,teki̇rdağ,175107
67.0,22.0,73.0,7.0,şanliurfa,100615
78.0,27.0,8.0,0.0,i̇stanbul,100616
97.0,38.0,81.0,68.0,kocaeli̇,175108
69.0,115.0,310.0,1.0,mardi̇n,100618
67.0,55.0,1046.0,18.0,kocaeli̇,100619
65.0,65.0,178.0,58.0,i̇stanbul,100620
100.0,73.0,37.0,2.0,i̇zmi̇r,100621
119.0,55.0,1290.0,12.0,gümüşhane,100622
67.0,20.0,52.0,45.0,kocaeli̇,100623
67.0,42.0,42.0,50.0,yozgat,100624
65.0,8.0,48.0,47.0,iğdir,100625
91.0,29.0,76.0,94.0,mersi̇n,100626
119.0,12.0,12.0,6.0,,175109
127.0,437.0,775.0,16.0,şanliurfa,175110
65.0,1.0,0.0,2.0,,175111
65.0,12.0,60.0,83.0,,100630
65.0,1.0,1.0,0.0,antalya,175112
92.0,2.0,3.0,2.0,,175113
77.0,45.0,168.0,66.0,ankara,100633
77.0,15.0,51.0,48.0,antalya,100634
121.0,101.0,305.0,59.0,i̇stanbul,100635
78.0,78.0,60.0,16.0,edi̇rne,100636
65.0,61.0,64.0,6.0,gazi̇antep,100637
94.0,9.0,11.0,28.0,adana,100638
108.0,85.0,1992.0,1296.0,mersi̇n,175114
107.0,1.0,11.0,20.0,bi̇leci̇k,100640
121.0,92.0,67.0,0.0,i̇stanbul,175115
66.0,11.0,22.0,1.0,sakarya,100642
68.0,2.0,2.0,0.0,,100643
103.0,39.0,51.0,17.0,aydin,100644
66.0,14.0,65.0,50.0,uşak,100645
66.0,17.0,35.0,19.0,i̇stanbul,100646
66.0,5.0,20.0,50.0,konya,100647
77.0,33.0,40.0,8.0,i̇stanbul,100648
73.0,24.0,103.0,162.0,kocaeli̇,100649
67.0,3.0,16.0,9.0,i̇zmi̇r,175116
67.0,10.0,198.0,294.0,batman,100651
67.0,55.0,85.0,46.0,i̇stanbul,100652
117.0,51.0,82.0,10.0,adana,175117
68.0,10.0,22.0,127.0,i̇stanbul,175118
67.0,3.0,4.0,0.0,i̇stanbul,175119
69.0,30.0,40.0,50.0,ankara,100656
70.0,8.0,53.0,155.0,samsun,100657
76.0,72.0,727.0,7.0,yurtdişi,100658
69.0,4.0,21.0,32.0,i̇stanbul,100659
112.0,55.0,253.0,3.0,i̇stanbul,175120
82.0,132.0,1590.0,7.0,yurtdişi,100661
68.0,1.0,0.0,1.0,,175121
93.0,72.0,160.0,11.0,erzurum,175122
71.0,182.0,331.0,593.0,,175123
69.0,15.0,31.0,35.0,i̇stanbul,100665
73.0,16.0,24.0,17.0,i̇stanbul,175124
77.0,27.0,34.0,4.0,i̇stanbul,175125
75.0,18.0,14.0,7.0,,100668
106.0,62.0,121.0,97.0,bayburt,100669
118.0,296.0,6260.0,84.0,samsun,100670
73.0,20.0,227.0,220.0,di̇yarbakir,100671
92.0,88.0,200.0,104.0,yurtdişi,100672
72.0,99.0,430.0,3.0,mani̇sa,100673
120.0,12.0,20.0,10.0,adiyaman,175126
115.0,21.0,25.0,3.0,yalova,175127
72.0,3.0,4.0,3.0,,100676
72.0,61.0,39.0,2.0,i̇zmi̇r,100677
72.0,22.0,108.0,229.0,,100678
78.0,2.0,18.0,33.0,,100679
72.0,3.0,12.0,25.0,i̇stanbul,100680
92.0,18.0,22.0,52.0,,175128
103.0,69.0,71.0,5.0,adana,100682
73.0,34.0,36.0,1.0,ankara,100683
81.0,63.0,50.0,40.0,antalya,175129
113.0,3.0,2.0,0.0,i̇stanbul,100685
92.0,13.0,15.0,3.0,i̇stanbul,100686
73.0,8.0,8.0,2.0,i̇zmi̇r,100687
108.0,43.0,88.0,7.0,i̇zmi̇r,100688
98.0,7.0,13.0,7.0,i̇zmi̇r,100689
113.0,29.0,48.0,14.0,i̇zmi̇r,100690
74.0,11.0,8.0,0.0,,100691
80.0,51.0,44.0,4.0,i̇zmi̇r,175130
77.0,75.0,174.0,196.0,konya,100693
101.0,6.0,0.0,0.0,,175131
103.0,255.0,817.0,366.0,ankara,100695
74.0,23.0,29.0,14.0,ankara,100696
101.0,88.0,95.0,45.0,erzurum,175132
78.0,26.0,34.0,26.0,mersi̇n,100698
75.0,280.0,74.0,3.0,kocaeli̇,100699
81.0,223.0,964.0,13.0,bursa,100700
79.0,18.0,120.0,4.0,,175133
75.0,28.0,44.0,0.0,yurtdişi,100702
116.0,272.0,997.0,48.0,yurtdişi,175134
91.0,26.0,11.0,2.0,ankara,100704
80.0,37.0,61.0,13.0,i̇zmi̇r,100705
103.0,13.0,13.0,4.0,yozgat,100706
75.0,24.0,39.0,17.0,adana,100707
120.0,453.0,1278.0,71.0,gazi̇antep,175135
84.0,36.0,68.0,0.0,,175136
116.0,13.0,16.0,4.0,ankara,175137
78.0,64.0,77.0,1.0,yurtdişi,100711
77.0,4.0,4.0,0.0,i̇zmi̇r,100712
90.0,39.0,75.0,4.0,gazi̇antep,100713
94.0,12.0,15.0,2.0,gazi̇antep,175138
77.0,26.0,60.0,4.0,i̇stanbul,100715
119.0,46.0,137.0,28.0,di̇yarbakir,100716
80.0,15.0,17.0,11.0,konya,100717
82.0,261.0,333.0,0.0,mersi̇n,100718
94.0,379.0,497.0,15.0,samsun,100719
124.0,7.0,8.0,0.0,,100720
94.0,63.0,82.0,0.0,ankara,175139
83.0,77.0,172.0,69.0,muş,100722
88.0,62.0,43.0,2.0,i̇stanbul,100723
126.0,26.0,73.0,67.0,,100724
122.0,39.0,251.0,26.0,,100725
79.0,12.0,5.0,0.0,,100726
124.0,160.0,756.0,29.0,gazi̇antep,175140
79.0,13.0,13.0,2.0,,100728
79.0,3.0,3.0,2.0,,100729
90.0,41.0,40.0,2.0,konya,100730
91.0,155.0,1025.0,1.0,ankara,175141
124.0,30.0,34.0,6.0,yurtdişi,175142
125.0,71.0,382.0,70.0,yurtdişi,175143
83.0,52.0,62.0,1.0,eski̇şehi̇r,100734
80.0,30.0,21.0,4.0,,175144
116.0,20.0,56.0,21.0,afyon,175145
84.0,31.0,29.0,30.0,şanliurfa,100737
107.0,163.0,216.0,19.0,kocaeli̇,175146
91.0,23.0,34.0,13.0,sakarya,100739
80.0,8.0,23.0,35.0,adiyaman,175147
110.0,14.0,23.0,15.0,i̇stanbul,175148
80.0,7.0,7.0,1.0,,100742
83.0,192.0,1727.0,1209.0,şanliurfa,100743
86.0,3.0,5.0,6.0,,100744
86.0,5.0,6.0,4.0,ankara,100745
113.0,286.0,1470.0,344.0,i̇stanbul,175149
110.0,123.0,2121.0,337.0,ni̇ğde,100747
92.0,9.0,34.0,7.0,yurtdişi,100748
97.0,6.0,1.0,3.0,i̇stanbul,175150
126.0,49.0,74.0,13.0,i̇stanbul,100750
92.0,11.0,22.0,46.0,ankara,100751
90.0,2.0,0.0,2.0,,175151
111.0,70.0,170.0,12.0,di̇yarbakir,100753
101.0,6.0,1.0,1.0,,100754
93.0,40.0,91.0,38.0,şanliurfa,175152
96.0,11.0,19.0,5.0,kahramanmaraş,100756
124.0,95.0,1778.0,7.0,yurtdişi,100757
129.0,527.0,33868.0,837.0,,175153
99.0,14.0,31.0,9.0,,100759
103.0,3.0,3.0,2.0,mersi̇n,175154
131.0,53.0,113.0,9.0,,100761
115.0,228.0,1261.0,41.0,yurtdişi,175155
114.0,22.0,11.0,1.0,,100763
116.0,22.0,20.0,16.0,si̇vas,175156
125.0,3.0,6.0,6.0,bursa,100765
121.0,2.0,43.0,0.0,,175157
123.0,4.0,2.0,5.0,kütahya,175158
125.0,6.0,4.0,0.0,deni̇zli̇,100768
123.0,24.0,7.0,1.0,,100769
126.0,35.0,33.0,26.0,,100770
135.0,23.0,40.0,3.0,i̇zmi̇r,100771
126.0,22.0,85.0,26.0,i̇stanbul,175159
144.0,194.0,7624.0,1.0,konya,100773
130.0,2.0,5.0,6.0,,100774
132.0,174.0,272.0,3.0,,100775
132.0,98.0,230.0,53.0,,100776
145.0,161.0,267.0,43.0,,100777
134.0,8.0,58.0,11.0,,100778
150.0,233.0,2192.0,21.0,yurtdişi,100779
145.0,14.0,35.0,22.0,,100780
137.0,130.0,489.0,3.0,antalya,175160
137.0,76.0,248.0,1.0,mersi̇n,100782
142.0,107.0,739.0,6.0,ordu,100783
147.0,310.0,4009.0,0.0,yurtdişi,175161
146.0,131.0,341.0,9.0,burdur,100785
157.0,5.0,12.0,0.0,,100786
151.0,67.0,1005.0,12.0,,100787
32.0,144.0,459.0,19.0,yurtdişi,100788
79.0,37.0,51.0,3.0,,100789
4.0,1.0,1.0,1.0,,100790
90.0,60.0,150.0,35.0,antalya,175162
25.0,81.0,223.0,8.0,mersin,100792
79.0,29.0,27.0,2.0,i̇stanbul,100793
2.0,30.0,272.0,2.0,ankara,100794
67.0,37.0,31.0,21.0,afyon,175163
126.0,3144.0,2464.0,3.0,,100796
4.0,62.0,295.0,0.0,,100797
19.0,69.0,72.0,28.0,mersi̇n,100798
97.0,39.0,41.0,81.0,mersin,175164
93.0,13.0,10.0,5.0,,175165
28.0,18.0,15.0,14.0,ankara,100801
100.0,114.0,494.0,4.0,erzincan,100802
13.0,62.0,57.0,32.0,samsun,100803
68.0,15.0,23.0,13.0,i̇zmi̇r,175166
40.0,1.0,1.0,0.0,,100805
15.0,19.0,18.0,4.0,batman,100806
46.0,25.0,59.0,2.0,i̇zmir,100807
1.0,5.0,4.0,2.0,denizli,100808
117.0,220.0,1446.0,3.0,antalya,175167
49.0,325.0,1445.0,0.0,erzurum,100810
91.0,97.0,376.0,34.0,şanliurfa,100811
85.0,254.0,4239.0,16.0,ankara,100812
12.0,6.0,8.0,3.0,yurt dışı (di̇ğer),175168
100.0,226.0,1380.0,13.0,nevşehir,100814
4.0,24.0,32.0,660.0,i̇zmi̇r,100815
126.0,1592.0,1386.0,4.0,,100816
135.0,56.0,64.0,43.0,,175169
50.0,61.0,46.0,0.0,aydin,100818
20.0,3.0,5.0,3.0,gaziantep,100819
2.0,7.0,26.0,1.0,eskişehir,100820
123.0,41.0,36.0,13.0,i̇stanbul,175170
38.0,205.0,168.0,354.0,i̇stanbul,100822
69.0,51.0,22.0,24.0,i̇stanbul,100823
5.0,21.0,24.0,1.0,,100824
2.0,1.0,1.0,19.0,elazığ,100825
119.0,113.0,85.0,24.0,i̇stanbul,175171
117.0,29.0,17.0,1.0,bursa,175172
2.0,10.0,7.0,3.0,balıkesir,100828
30.0,61.0,129.0,7.0,i̇stanbul,100829
88.0,32.0,28.0,18.0,,100830
41.0,66.0,52.0,4.0,hatay,100831
61.0,88.0,86.0,2.0,nevşehi̇r,100832
84.0,2.0,5.0,7.0,yurt dışı (fransa),100833
26.0,5.0,3.0,3.0,eski̇şehi̇r,100834
5.0,99.0,56.0,56.0,,100835
126.0,19.0,38.0,9.0,kocaeli,100836
111.0,384.0,492.0,50.0,edi̇rne,175173
55.0,9.0,3.0,0.0,tokat,100838
4.0,6.0,5.0,7.0,konya,100839
92.0,3.0,2.0,1.0,,175174
22.0,5.0,6.0,5.0,,100841
72.0,3.0,3.0,3.0,i̇stanbul,100842
6.0,13.0,7.0,1.0,yurt dışı (di̇ğer),100843
22.0,43.0,35.0,5.0,adana,100844
11.0,9.0,6.0,4.0,yozgat,100845
48.0,57.0,50.0,4.0,mardi̇n,175175
40.0,97.0,62.0,108.0,i̇stanbul,100847
3.0,32.0,89.0,1.0,i̇stanbul,100848
118.0,1.0,6.0,1.0,,175176
8.0,146.0,383.0,11.0,,100850
5.0,69.0,220.0,4.0,afyonkarahisar,100851
16.0,2.0,8.0,9.0,bursa,100852
55.0,13.0,1.0,1.0,i̇zmi̇r,100853
39.0,93.0,145.0,12.0,gazi̇antep,100854
14.0,1.0,1.0,0.0,adiyaman,100855
28.0,247.0,792.0,17.0,yurtdişi,100856
3.0,3.0,2.0,40.0,nevşehi̇r,100857
124.0,107.0,174.0,20.0,i̇stanbul,175177
17.0,104.0,113.0,33.0,i̇stanbul,100859
61.0,155.0,76.0,13.0,deni̇zli̇,175178
92.0,391.0,1929.0,139.0,yurt dışı (belçika),175179
128.0,33.0,38.0,2.0,,100862
44.0,55.0,59.0,0.0,karaman,100863
56.0,540.0,3529.0,20.0,,100864
71.0,69.0,83.0,21.0,i̇stanbul,100865
4.0,5.0,7.0,1.0,i̇stanbul,100866
119.0,7.0,5.0,6.0,,100867
8.0,15.0,11.0,10.0,eski̇şehi̇r,100868
101.0,6.0,8.0,0.0,,100869
21.0,20.0,40.0,5.0,,100870
37.0,50.0,26.0,7.0,ankara,175180
61.0,163.0,499.0,15.0,yurtdişi,100872
156.0,313.0,497.0,3.0,,100873
122.0,285.0,326.0,0.0,,175181
24.0,1.0,1.0,0.0,,100875
67.0,457.0,1043.0,34.0,ankara,100876
133.0,149.0,390.0,9.0,,100877
19.0,63.0,127.0,23.0,eskişehir,100878
122.0,601.0,9250.0,302.0,gazi̇antep,100879
79.0,81.0,117.0,31.0,yurtdişi,100880
13.0,3.0,2.0,2.0,muş,100881
79.0,9.0,16.0,0.0,kayseri̇,100882
6.0,20.0,16.0,1.0,si̇i̇rt,100883
16.0,23.0,18.0,5.0,gazi̇antep,100884
73.0,43.0,19.0,1.0,i̇zmi̇r,175182
56.0,12.0,3.0,1.0,,100886
19.0,65.0,74.0,1.0,eskişehir,175183
47.0,35.0,24.0,3.0,kayseri̇,175184
30.0,117.0,388.0,25.0,yurtdişi,100889
28.0,8.0,17.0,2.0,,100890
6.0,54.0,142.0,1.0,i̇stanbul,100891
86.0,79.0,87.0,8.0,ankara,175185
75.0,39.0,28.0,6.0,i̇stanbul,175186
112.0,62.0,91.0,193.0,i̇stanbul,175187
17.0,66.0,30.0,7.0,van,100895
37.0,7.0,5.0,0.0,i̇stanbul,100896
7.0,29.0,11.0,0.0,ordu,100897
123.0,10.0,14.0,6.0,adana,100898
109.0,75.0,74.0,1.0,,100899
17.0,8.0,4.0,0.0,i̇zmi̇r,100900
90.0,72.0,249.0,22.0,şanliurfa,100901
102.0,362.0,272.0,71.0,gazi̇antep,100902
56.0,23.0,31.0,20.0,i̇zmi̇r,100903
33.0,141.0,152.0,5.0,mersi̇n,100904
63.0,156.0,303.0,1.0,i̇stanbul,100905
35.0,63.0,26.0,8.0,i̇stanbul,100906
78.0,5.0,6.0,5.0,ankara,100907
7.0,9.0,3.0,0.0,,100908
99.0,1363.0,48908.0,31.0,i̇stanbul,100909
66.0,61.0,56.0,12.0,,100910
16.0,45.0,29.0,4.0,i̇stanbul,100911
113.0,94.0,94.0,36.0,elaziğ,175188
137.0,10.0,7.0,23.0,,175189
40.0,10.0,6.0,12.0,,100914
92.0,20.0,23.0,3.0,,100915
41.0,6.0,6.0,2.0,i̇zmi̇r,175190
14.0,10.0,4.0,5.0,teki̇rdağ,100917
52.0,50.0,138.0,2.0,gaziantep,100918
9.0,4.0,3.0,1.0,,100919
18.0,6.0,29.0,32.0,mardi̇n,100920
9.0,16.0,30.0,0.0,ankara,100921
40.0,213.0,944.0,3.0,i̇zmi̇r,100922
53.0,48.0,94.0,7.0,,100923
68.0,27.0,42.0,3.0,,100924
89.0,339.0,3509.0,30.0,i̇stanbul,100925
67.0,554.0,802.0,96.0,burdur,175191
30.0,51.0,132.0,28.0,,100927
97.0,54.0,70.0,15.0,ankara,100928
7.0,1.0,1.0,0.0,erzi̇ncan,100929
43.0,68.0,401.0,17.0,konya,100930
18.0,22.0,48.0,112.0,ankara,175192
53.0,60.0,302.0,9.0,di̇yarbakir,100932
115.0,69.0,101.0,20.0,ankara,100933
8.0,22.0,79.0,20.0,i̇stanbul,100934
92.0,41.0,55.0,82.0,,175193
16.0,13.0,3.0,1.0,,100936
114.0,90.0,177.0,11.0,kayseri̇,100937
84.0,25.0,28.0,27.0,,100938
121.0,11.0,3.0,6.0,i̇stanbul,100939
10.0,36.0,18.0,2.0,,100940
18.0,252.0,573.0,0.0,yurtdişi,175194
127.0,96.0,583.0,48.0,samsun,175195
96.0,11.0,21.0,10.0,,100943
8.0,1.0,1.0,0.0,,100944
137.0,14.0,17.0,26.0,i̇stanbul,175196
106.0,29.0,15.0,0.0,,100946
11.0,21.0,25.0,7.0,kayseri̇,100947
8.0,26.0,9.0,0.0,bursa,100948
18.0,18.0,9.0,19.0,,100949
98.0,29.0,23.0,9.0,konya,175197
119.0,115.0,112.0,3.0,antalya,175198
51.0,378.0,782.0,18.0,gazi̇antep,100952
14.0,22.0,12.0,4.0,ankara,100953
44.0,41.0,61.0,17.0,gazi̇antep,100954
116.0,182.0,215.0,92.0,adana,175199
44.0,38.0,86.0,13.0,kayseri̇,175200
35.0,17.0,38.0,1.0,trabzon,100957
31.0,77.0,29.0,13.0,ankara,100958
16.0,9.0,25.0,7.0,yurtdişi,100959
65.0,209.0,2251.0,10.0,kütahya,100960
97.0,5.0,6.0,0.0,,175201
10.0,13.0,17.0,0.0,i̇stanbul,100962
12.0,107.0,60.0,54.0,adiyaman,100963
18.0,1.0,2.0,5.0,,100964
138.0,14.0,19.0,4.0,,100965
15.0,66.0,81.0,1.0,ankara,100966
56.0,14.0,10.0,3.0,,100967
50.0,9.0,8.0,7.0,,100968
101.0,30.0,59.0,71.0,ankara,100969
126.0,74.0,178.0,9.0,antalya,175202
10.0,6.0,13.0,5.0,,100971
29.0,23.0,54.0,0.0,i̇stanbul,100972
20.0,167.0,233.0,4.0,kirikkale,100973
10.0,8.0,5.0,8.0,hatay,100974
11.0,2.0,1.0,1.0,i̇stanbul,100975
10.0,12.0,124.0,4.0,yurtdişi,100976
122.0,81.0,127.0,10.0,i̇stanbul,175203
66.0,8.0,7.0,16.0,afyon,100978
93.0,102.0,216.0,2058.0,hatay,175204
10.0,13.0,59.0,0.0,i̇stanbul,100980
33.0,11.0,29.0,5.0,,100981
32.0,177.0,955.0,21.0,hatay,100982
94.0,91.0,411.0,20.0,yurtdişi,100983
29.0,131.0,92.0,14.0,aydin,100984
57.0,10.0,5.0,0.0,,175205
26.0,75.0,112.0,115.0,konya,100986
96.0,67.0,84.0,8.0,i̇zmir,175206
11.0,5.0,4.0,1.0,i̇stanbul,100988
105.0,63.0,62.0,8.0,gazi̇antep,175207
114.0,304.0,1645.0,9895.0,yurtdişi,175208
40.0,233.0,130.0,8.0,ankara,100991
12.0,93.0,44.0,11.0,eski̇şehi̇r,100992
38.0,8.0,5.0,2.0,bursa,100993
121.0,127.0,424.0,5.0,i̇stanbul,100994
12.0,4.0,1.0,0.0,samsun,100995
109.0,8.0,5.0,0.0,,100996
13.0,20.0,46.0,12.0,i̇stanbul,100997
72.0,61.0,115.0,5.0,i̇zmi̇r,100998
25.0,10.0,7.0,0.0,kahramanmaraş,100999
65.0,26.0,12.0,2.0,mersin,101000
62.0,44.0,71.0,14.0,,101001
27.0,6.0,0.0,0.0,,101002
53.0,63.0,87.0,9.0,van,101003
39.0,96.0,167.0,6.0,van,101004
12.0,2.0,1.0,4.0,i̇stanbul,101005
116.0,104.0,534.0,58.0,i̇stanbul,101006
60.0,125.0,1301.0,17.0,konya,101007
16.0,33.0,44.0,3.0,,101008
71.0,7.0,7.0,5.0,malatya,101009
15.0,31.0,14.0,19.0,,101010
13.0,7.0,5.0,14.0,i̇stanbul,101011
16.0,101.0,73.0,24.0,aydin,101012
61.0,43.0,38.0,2.0,kayseri̇,101013
86.0,24.0,32.0,1.0,,101014
18.0,44.0,21.0,9.0,adana,101015
125.0,48.0,154.0,17.0,i̇stanbul,101016
156.0,180.0,138.0,94.0,bursa,101017
85.0,123.0,158.0,1.0,manisa,101018
70.0,36.0,33.0,5.0,kütahya,175209
16.0,57.0,103.0,7.0,,175210
17.0,8.0,5.0,2.0,ankara,101021
37.0,6.0,8.0,9.0,elaziğ,101022
62.0,16.0,31.0,15.0,burdur,101023
111.0,17.0,95.0,57.0,,101024
50.0,42.0,57.0,24.0,ankara,101025
60.0,553.0,3178.0,30.0,ankara,101026
95.0,184.0,299.0,7.0,çanakkale,175211
131.0,145.0,152.0,1.0,i̇stanbul,101028
14.0,7.0,15.0,1.0,ri̇ze,101029
94.0,241.0,370.0,25.0,i̇stanbul,101030
131.0,202.0,245.0,18.0,bursa,175212
26.0,3.0,1.0,2.0,,101032
104.0,45.0,66.0,14.0,nevşehi̇r,175213
34.0,23.0,31.0,28.0,,101034
17.0,2.0,3.0,12.0,i̇stanbul,101035
37.0,11.0,5.0,9.0,ankara,101036
133.0,39.0,434.0,14.0,hatay,175214
15.0,4.0,35.0,85.0,kocaeli̇,101038
15.0,79.0,113.0,3.0,gazi̇antep,101039
100.0,3.0,4.0,1.0,,175215
19.0,22.0,24.0,7.0,ankara,101041
34.0,358.0,1341.0,0.0,i̇stanbul,101042
63.0,75.0,77.0,101.0,gaziantep,101043
15.0,2.0,1.0,0.0,,101044
113.0,12.0,5.0,0.0,trabzon,175216
77.0,8.0,19.0,23.0,i̇zmi̇r,101046
38.0,3.0,1.0,1.0,şanliurfa,175217
70.0,49.0,659.0,569.0,ankara,175218
15.0,4.0,4.0,0.0,ankara,101049
131.0,47.0,50.0,33.0,ankara,101050
29.0,12.0,3.0,5.0,yurt dışı (i̇ngiltere),101051
73.0,92.0,43.0,2.0,ankara,101052
133.0,193.0,169.0,32.0,sakarya,175219
16.0,1.0,0.0,0.0,,101054
49.0,14.0,26.0,3.0,i̇stanbul,101055
77.0,3.0,30.0,15.0,,175220
124.0,25.0,52.0,26.0,teki̇rdağ,175221
55.0,174.0,248.0,245.0,tekirdağ,101058
150.0,1.0,1.0,0.0,,101059
98.0,3.0,2.0,9.0,gazi̇antep,175222
24.0,9.0,1.0,0.0,,101061
26.0,18.0,25.0,11.0,diyarbakır,101062
80.0,129.0,1092.0,27.0,yurtdişi,101063
80.0,24.0,19.0,4.0,hatay,175223
102.0,8.0,15.0,32.0,yurtdişi,175224
52.0,11.0,41.0,298.0,teki̇rdağ,175225
60.0,144.0,113.0,20.0,hatay,175226
69.0,10.0,2.0,1.0,,101068
16.0,2.0,7.0,2.0,şanliurfa,101069
55.0,268.0,1035.0,10.0,i̇stanbul,101070
23.0,83.0,102.0,22.0,bursa,101071
26.0,157.0,181.0,2.0,i̇stanbul,101072
35.0,16.0,9.0,4.0,kayseri̇,101073
29.0,4.0,16.0,6.0,uşak,101074
61.0,9.0,24.0,15.0,malatya,101075
32.0,20.0,12.0,5.0,,175227
40.0,114.0,309.0,2.0,yurtdişi,175228
126.0,201.0,94.0,14.0,deni̇zli̇,101078
121.0,83.0,164.0,7.0,i̇stanbul,175229
123.0,674.0,2577.0,3.0,,175230
127.0,27.0,42.0,50.0,kocaeli̇,175231
39.0,65.0,696.0,8719.0,i̇stanbul,101082
76.0,83.0,359.0,10.0,şanliurfa,101083
21.0,35.0,28.0,28.0,,101084
74.0,49.0,41.0,11.0,deni̇zli̇,101085
38.0,22.0,24.0,6.0,van,101086
95.0,2.0,2.0,1.0,bolu,175232
124.0,8.0,17.0,10.0,konya,175233
21.0,76.0,29.0,3.0,gazi̇antep,101089
35.0,6.0,10.0,3.0,yalova,175234
79.0,52.0,106.0,6.0,,101091
105.0,15.0,50.0,82.0,ankara,175235
60.0,12.0,24.0,15.0,trabzon,175236
53.0,35.0,29.0,3.0,,175237
56.0,7.0,0.0,0.0,,101095
106.0,40.0,64.0,2.0,,101096
67.0,191.0,156.0,1.0,bursa,101097
40.0,14.0,24.0,23.0,deni̇zli̇,101098
23.0,30.0,16.0,12.0,kayseri̇,101099
20.0,9.0,15.0,1.0,gazi̇antep,101100
46.0,20.0,12.0,13.0,sakarya,101101
89.0,11.0,22.0,23.0,kayseri̇,101102
89.0,875.0,4316.0,38.0,kastamonu,101103
39.0,49.0,94.0,749.0,edi̇rne,101104
20.0,15.0,13.0,1.0,van,101105
108.0,93.0,145.0,0.0,i̇stanbul,101106
26.0,64.0,107.0,10.0,trabzon,101107
40.0,43.0,27.0,12.0,mardi̇n,101108
91.0,4.0,243.0,50.0,mardi̇n,101109
120.0,45.0,32.0,0.0,aydin,175238
39.0,8.0,6.0,1.0,,175239
19.0,62.0,42.0,7.0,trabzon,101112
44.0,3.0,0.0,2.0,,101113
44.0,11.0,27.0,18.0,,101114
108.0,495.0,3239.0,64.0,i̇stanbul,175240
57.0,5.0,3.0,4.0,,101116
39.0,9.0,51.0,33.0,yurtdişi,175241
120.0,58.0,88.0,15.0,afyon,175242
77.0,226.0,395.0,2.0,şirnak,101119
22.0,42.0,31.0,12.0,i̇stanbul,101120
90.0,66.0,369.0,45.0,hatay,101121
117.0,52.0,60.0,8.0,,101122
21.0,2.0,1.0,2.0,,101123
31.0,3.0,1.0,1.0,,101124
60.0,67.0,73.0,43.0,elaziğ,175243
111.0,2.0,8.0,8.0,kars,101126
42.0,452.0,1322.0,28.0,i̇stanbul,175244
108.0,25.0,10.0,8.0,konya,101128
116.0,432.0,545.0,150.0,,101129
111.0,664.0,632.0,4.0,antalya,175245
38.0,264.0,234.0,0.0,,101131
20.0,3.0,1.0,2.0,,101132
38.0,7.0,1.0,0.0,,101133
20.0,13.0,22.0,0.0,i̇stanbul,175246
92.0,9.0,31.0,30.0,ankara,175247
21.0,116.0,50.0,16.0,ankara,101136
35.0,2.0,0.0,6.0,,101137
38.0,90.0,80.0,41.0,mani̇sa,175248
20.0,2.0,8.0,0.0,,101139
25.0,60.0,99.0,15.0,i̇zmi̇r,101140
74.0,16.0,19.0,16.0,kahramanmaraş,101141
36.0,9.0,3.0,5.0,bursa,101142
29.0,266.0,1379.0,14.0,erzurum,101143
120.0,41.0,35.0,16.0,samsun,175249
20.0,4.0,3.0,1.0,aydin,101145
123.0,171.0,846.0,10.0,i̇stanbul,175250
117.0,54.0,82.0,1.0,ankara,175251
20.0,46.0,104.0,3.0,,101148
67.0,53.0,49.0,30.0,erzurum,175252
99.0,32.0,23.0,17.0,gazi̇antep,101150
